city,venue_category,entropy_type,n,success,r2,adj_r2,aic,effective_df,df_residual,bandwidth,tr_S,n_eff,alpha_corrected,beta_catchment_mean,beta_catchment_std,beta_catchment_cv,beta_catchment_min,beta_catchment_q25,beta_catchment_median,beta_catchment_q75,beta_catchment_max,beta_catchment_iqr,beta_residential_mean,beta_residential_std,beta_residential_cv,n_hotspots,hotspot_pct,n_coldspots,coldspot_pct,n_nonsig,nonsig_pct,error
Sweden - Uppsala,entertainment_recreation,birth,293,True,0.12671838456601459,0.09891754899711769,-354.019765181037,9.00899132713433,283.9910086728657,267.0,9.00899132713433,32.523063832630015,0.0015373705336406706,-0.4063262546234913,0.21784720029834817,0.5361386270749573,-0.9229601900198952,-0.5728436863006146,-0.4367704176819573,-0.2843618169868731,0.2110584051983921,0.2884818693137415,0.12276531143471171,0.03486107793312174,0.2839652139982664,0.0,0.0,0.0,0.0,293.0,100.0,
Sweden - Uppsala,accommodation_travel,birth,121,True,0.07166739258447541,0.02338027820351629,-117.18315373175939,5.933172960153062,115.06682703984694,119.0,5.933172960153062,20.393809655075096,0.0024517243636996127,-0.05358576228538866,0.19339834025175076,3.609136681153178,-0.6717224035255746,-0.06982102047674704,-0.015969329473826867,0.015595539720756373,0.3668309287673453,0.08541656019750342,0.1231151625971242,0.02107409661209063,0.17117385192474166,0.0,0.0,0.0,0.0,121.0,100.0,
Sweden - Uppsala,education_higher,birth,226,True,0.18069292574778062,0.1164573338715259,-240.28051649040108,16.358019511935744,209.64198048806426,139.0,16.358019511935744,13.815853431101333,0.0036190308654725097,-0.18364833977216208,0.3744913558254703,2.039176375294609,-0.8717638675860354,-0.4616039167953667,-0.26020420953366263,0.16522394884324204,1.4576960421217773,0.6268278656386088,0.11805510865546377,0.09674709432749058,0.81950790126195,0.0,0.0,0.0,0.0,226.0,100.0,
Sweden - Uppsala,civic_community,birth,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient data
Sweden - Uppsala,other,birth,6593,True,0.18847209625624906,0.1566888726747172,-7148.325901915183,248.44331239168406,6344.556687608316,171.0,248.44331239168406,26.537240775496446,0.0018841446412231463,-0.08168801855865175,3.02853777841145,37.07444288463147,-20.588149118387303,-0.7691500410853048,-0.0035966620692574666,0.9780740454826324,14.457513745768763,1.7472240865679374,0.1361543377263532,2.159215301466199,15.858586200946831,34.0,0.5156984680721978,99.0,1.501592598210223,6460.0,97.98270893371757,
Sweden - Västerås,all,birth,5263,True,0.15172136288305849,0.12206305812186369,-4385.732107408989,177.75991897498932,5085.240081025011,191.0,177.75991897498932,29.607349228936698,0.0016887698933591995,1.598615103347464,8.89634387209362,5.5650317912453575,-63.27508764393329,-0.5121397736848312,0.09683784216167071,1.0976363659207093,73.55832259693167,1.6097761396055406,-0.3402339295486059,18.001719794145327,52.909831238843566,89.0,1.6910507315219456,62.0,1.1780353410602318,5112.0,97.13091392741782,
Sweden - Västerås,food_dining,birth,391,True,0.10575301151194394,0.0762325896093321,-367.4136141007565,12.463055540300676,378.5369444596993,261.0,12.463055540300676,31.37272386660382,0.0015937411176855083,0.010000892898191888,0.3092419010628912,30.921429137472373,-0.6300852548888908,-0.23003469019589956,0.040026729517706396,0.23560312816525958,0.6275141927812394,0.46563781836115914,0.14370892283657552,0.06450634760302304,0.44886807534128603,0.0,0.0,0.0,0.0,391.0,100.0,
Sweden - Västerås,entertainment_recreation,birth,193,True,0.01886651736371625,-0.006722348385016064,-168.35896963934402,4.880255446437771,188.11974455356224,192.0,4.880255446437771,39.547110211387775,0.001264314882496832,0.13095803440627982,0.03114690174665117,0.23783879994733326,0.053394144433232614,0.1150733362974706,0.1336250177955982,0.14952122171817536,0.32269315493488676,0.03444788542070476,-0.030151837335962904,0.014353074616544014,0.47602653385983607,0.0,0.0,0.0,0.0,193.0,100.0,
Sweden - Västerås,accommodation_travel,birth,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient data
Sweden - Västerås,education_higher,birth,108,True,0.07355891749576293,0.024389739755170448,-94.09453450629037,5.392626782054458,102.60737321794554,107.0,5.392626782054458,20.027345552523972,0.00249658647317336,0.2799063191354538,0.11407305203010105,0.40754010978543936,-0.19287777452463037,0.28690054925130115,0.3166464964160316,0.3429926267769602,0.3781187939600222,0.056092077525659034,0.004914702524458079,0.011016605805504122,2.2415610610570718,0.0,0.0,0.0,0.0,108.0,100.0,
Sweden - Västerås,civic_community,birth,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient data
Sweden - Västerås,other,birth,4462,True,0.13276566183810412,0.11043042568185146,-3615.3144717630876,112.00640328713428,4349.993596712866,282.0,112.00640328713428,39.8370081446275,0.001255114335355606,0.8981058937548603,4.0014915029202,4.455478502863956,-8.36896910384731,-0.42125320859958,0.10825406745578108,0.743342832378439,32.03298161099753,1.164596040978019,0.05588758560768304,0.204869028392796,3.6657341011459263,48.0,1.0757507844016136,26.0,0.5826983415508741,4388.0,98.34155087404751,
Sweden - Örebro,all,birth,5407,True,0.14104662901686982,0.11305194562134091,-6594.074991332252,170.6292242134155,5236.370775786584,207.0,170.6292242134155,31.688592765546204,0.00157785485679134,-0.2751368116448439,1.7291509163597532,6.284694897867033,-18.763772280548494,-0.4174285050907916,-0.059109685507669596,0.27810447305874664,5.6181993042972955,0.6955329781495383,-0.5128793830180431,18.88771141101058,36.82680964843173,52.0,0.9617162936933604,0.0,0.0,5355.0,99.03828370630664,
Sweden - Örebro,food_dining,birth,460,True,0.04325594863520987,0.029694542690890446,-648.0515349686948,6.415181200469768,453.58481879953024,441.0,6.415181200469768,71.70491146318912,0.0006973023043988878,-0.07896675156996967,0.07595625044472326,0.9618763458621075,-0.17671128946690529,-0.11265720769868082,-0.09777290290910923,-0.0513622641332274,1.0029253359087134,0.06129494356545342,0.09102028832904137,0.02351018724812859,0.25829611924693624,0.0,0.0,0.0,0.0,460.0,100.0,
